dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,comments_taxonomy,realm_general,realm_specific,depth_of_collection,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,experiment_location,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,sex,parental_age,parental_age_units,parental_size_type,parental_size_units,parental_size_value,mating,method_type,fecundity,fecundity_unit,fecundity_temporal_unit,offspring_developmental_stage,offspring_size_type,offspring_size_units,offspring_size_value,comments_fecundity
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,65,-42,43,10.8,-74,24,,field,Canal Darwin e Isla Dring_Chile,17-02-2019,17-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,,,weighting and counting,13853,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,110,-42,30,20.117,-74,28,38.64426667,field,Oeste Cucao_Chile,19-02-2019,19-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,312.46,,weighting and counting,8956,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,65,-42,43,10.8,-74,24,,field,Canal Darwin e Isla Dring_Chile,17-02-2019,17-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,481.16,,weighting and counting,12990,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,65,-42,43,10.8,-74,24,,field,Canal Darwin e Isla Dring_Chile,17-02-2019,17-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,519.66,,weighting and counting,12433,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,65,-42,43,10.8,-74,24,,field,Canal Darwin e Isla Dring_Chile,17-02-2019,17-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,486.3,,weighting and counting,11630,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,110,-42,30,20.117,-74,28,38.64426667,field,Oeste Cucao_Chile,19-02-2019,19-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,270.7,,weighting and counting,6857,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,65,-42,43,10.8,-74,24,,field,Canal Darwin e Isla Dring_Chile,17-02-2019,17-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,588.72,,weighting and counting,16329,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,65,-42,43,10.8,-74,24,,field,Canal Darwin e Isla Dring_Chile,17-02-2019,17-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,513.02,,weighting and counting,13278,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,80,-45,6,45.78,-74,28,27.54,field,Weste Isla Liebre e Isla Kent_Chile,02-09-2019,02-09-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,491.12,,weighting and counting,9920,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,80,-45,6,45.78,-74,28,27.54,field,Weste Isla Liebre e Isla Kent_Chile,02-09-2019,02-09-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,593.94,,weighting and counting,12410,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,65,-42,43,10.8,-74,24,,field,Canal Darwin e Isla Dring_Chile,17-02-2019,17-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,605.16,,weighting and counting,5108,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,170,-42,30,20.117,-74,28,38.64426667,field,Oeste Cucao_Chile,18-02-2019,18-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,205.12,,weighting and counting,7617,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,110,-42,30,20.117,-74,28,38.64426667,field,Oeste Cucao_Chile,19-02-2019,19-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,337.99,,weighting and counting,8637,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,110,-42,30,20.117,-74,28,38.64426667,field,Oeste Cucao_Chile,19-02-2019,19-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,121.62,,weighting and counting,7527,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,80,-45,6,45.78,-74,28,27.54,field,Weste Isla Liebre e Isla Kent_Chile,02-09-2019,02-09-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,792.78,,weighting and counting,20463,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,170,-42,30,20.117,-74,28,38.64426667,field,Oeste Cucao_Chile,18-02-2019,18-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,257.08,,weighting and counting,8239,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,65,-42,43,10.8,-74,24,,field,Canal Darwin e Isla Dring_Chile,17-02-2019,17-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,667.58,,weighting and counting,11859,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,170,-42,30,20.117,-74,28,38.64426667,field,Oeste Cucao_Chile,18-02-2019,18-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,323.6,,weighting and counting,8726,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,65,-42,43,10.8,-74,24,,field,Canal Darwin e Isla Dring_Chile,17-02-2019,17-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,503.72,,weighting and counting,9440,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,110,-42,30,20.117,-74,28,38.64426667,field,Oeste Cucao_Chile,19-02-2019,19-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,306.92,,weighting and counting,9245,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,170,-42,30,20.117,-74,28,38.64426667,field,Oeste Cucao_Chile,18-02-2019,18-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,256.34,,weighting and counting,8446,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,170,-42,30,20.117,-74,28,38.64426667,field,Oeste Cucao_Chile,18-02-2019,18-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,156.38,,weighting and counting,6698,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,65,-42,43,10.8,-74,24,,field,Canal Darwin e Isla Dring_Chile,17-02-2019,17-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,595.86,,weighting and counting,11573,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,170,-42,30,20.117,-74,28,38.64426667,field,Oeste Cucao_Chile,18-02-2019,18-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,228.84,,weighting and counting,6572,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,170,-42,30,20.117,-74,28,38.64426667,field,Oeste Cucao_Chile,18-02-2019,18-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,224.18,,weighting and counting,9539,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,65,-42,43,10.8,-74,24,,field,Canal Darwin e Isla Dring_Chile,17-02-2019,17-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,546.3,,weighting and counting,13540,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,80,-45,6,45.78,-74,28,27.54,field,Weste Isla Liebre e Isla Kent_Chile,02-09-2019,02-09-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,821.02,,weighting and counting,16452,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,65,-42,43,10.8,-74,24,,field,Canal Darwin e Isla Dring_Chile,17-02-2019,17-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,650.12,,weighting and counting,16199,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,175,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,03-04-2019,03-04-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,641.92,,weighting and counting,15184,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,220,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,25-03-2019,25-03-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,345.6,,weighting and counting,11509,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,215,-42,56,35,-75,0,56,field,West off Isla Ipun_Chile,27-03-2019,27-03-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,495.36,,weighting and counting,7764,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,175,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,03-04-2019,03-04-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,534.16,,weighting and counting,15628,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,220,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,25-03-2019,25-03-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,240.7,,weighting and counting,7450,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,220,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,25-03-2019,25-03-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,339.5,,weighting and counting,8990,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,03-04-2019,03-04-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,475.28,,weighting and counting,16788,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,215,-42,56,35,-75,0,56,field,West off Isla Ipun_Chile,27-03-2019,27-03-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,686.26,,weighting and counting,15204,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,170,-42,30,20.117,-74,28,38.64426667,field,Oeste Cucao_Chile,18-02-2019,18-02-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,209.84,,weighting and counting,8274,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,220,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,25-03-2019,25-03-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,283.56,,weighting and counting,6499,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,145,-44,37,22.22,-72,57,0.61,field,Seno Magdalena_Chile,03-04-2019,03-04-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,401.09,,weighting and counting,10347,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,220,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,25-03-2019,25-03-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,269.8,,weighting and counting,8670,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,220,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,25-03-2019,25-03-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,335.3,,weighting and counting,10452,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
