dataset_id,date_of_contribution,name_contact,email_contact,doi_dataset,doi_publication,comments_reference,species_reported,comments_taxonomy,realm_general,realm_specific,elevation_of_collection,depth_of_collection,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen,maintenance_oxygen_units,maintenance_carbon_dioxide,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,strategy_of_protection,sex,life_stage_general_initial,life_stage_general_final,life_stage_specific_initial,life_stage_specific_final,size_type,size_units,size_value_initial,size_value_final,test_temperature,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,development_time,development_time_unit,comments_development
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1916,23,,200,,uatm,12L_12D,70,,25,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.4399,20,,200,,uatm,12L_12D,70,,35,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.3483,20,,200,,uatm,12L_12D,70,,31,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.28,20,,200,,uatm,12L_12D,70,,31,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.362,20,,200,,uatm,12L_12D,70,,31,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.3496,20,,200,,uatm,12L_12D,70,,31,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.3292,20,,200,,uatm,12L_12D,70,,31,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1927,20,,200,,uatm,12L_12D,70,,31,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.3483,20,,200,,uatm,12L_12D,70,,31,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.4005,20,,200,,uatm,12L_12D,70,,32,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.3806,20,,200,,uatm,12L_12D,70,,31,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.267,20,,200,,uatm,12L_12D,70,,,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.2307,20,,200,,uatm,12L_12D,70,,35,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.2096,23,,200,,uatm,12L_12D,70,,23,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1278,23,,200,,uatm,12L_12D,70,,24,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,,23,,200,,uatm,12L_12D,70,,24,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1165,23,,200,,uatm,12L_12D,70,,24,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.3657,23,,200,,uatm,12L_12D,70,,24,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.3434,23,,200,,uatm,12L_12D,70,,25,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.2585,23,,200,,uatm,12L_12D,70,,23,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,,23,,200,,uatm,12L_12D,70,,30,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.2655,23,,200,,uatm,12L_12D,70,,24,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.2346,23,,200,,uatm,12L_12D,70,,23,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,,23,,200,,uatm,12L_12D,70,,30,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.3143,23,,200,,uatm,12L_12D,70,,,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.3205,23,,200,,uatm,12L_12D,70,,25,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Leptopilina_heterotoma,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.2841,23,,200,,uatm,12L_12D,70,,25,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Spalangia_erythromera,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.067,20,,200,,uatm,12L_12D,70,,,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Spalangia_erythromera,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.0872,20,,200,,uatm,12L_12D,70,,,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Spalangia_erythromera,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.0852,20,,200,,uatm,12L_12D,70,,,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Spalangia_erythromera,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1211,20,,200,,uatm,12L_12D,70,,,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Spalangia_erythromera,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,,20,,200,,uatm,12L_12D,70,,,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Spalangia_erythromera,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1391,20,,200,,uatm,12L_12D,70,,39,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Spalangia_erythromera,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.2499,20,,200,,uatm,12L_12D,70,,38,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Spalangia_erythromera,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1239,20,,200,,uatm,12L_12D,70,,38,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Spalangia_erythromera,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1735,20,,200,,uatm,12L_12D,70,,37,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Spalangia_erythromera,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.155,20,,200,,uatm,12L_12D,70,,42,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Spalangia_erythromera,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,,20,,200,,uatm,12L_12D,70,,39,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Spalangia_erythromera,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1485,20,,200,,uatm,12L_12D,70,,38,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Spalangia_erythromera,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.2241,20,,200,,uatm,12L_12D,70,,38,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Spalangia_erythromera,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.167,20,,200,,uatm,12L_12D,70,,39,Days,
