dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,location_description,realm_general,realm_specific,depth_of_collection,lat_gg_mm_ss,long_gg_mm_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,metabolic_rate_type,acclimation_chamber,fasting_time,sensor_type,respiration_volume,delay_time,respiratory_chamber_material,incubation_time,respirometry_type,breathing_mode,life_stage_general,life_stage_specific,sex,reproductive_stage,size_type,size_units,size_value,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,resp_unit,resp_value,comments_respiration
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.978,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,11.60306931,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.061,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,10.4373137,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.025,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,7.704638821,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.015,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,7.134554536,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.226,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,9.961149967,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.053,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,12.01421222,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.071,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,9.437584803,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.209,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,9.479602882,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.116,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,16.09872277,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.748,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,14.27153409,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.048,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,17.96708658,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.963,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,15.49467575,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.036,26.5,,,,,,,,,Triploid fish,nmolO2/h/ind,10.15092087,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.752,26.5,,,,,,,,,Triploid fish,nmolO2/h/ind,7.716409113,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.027,26.5,,,,,,,,,Triploid fish,nmolO2/h/ind,9.671556198,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.998,26.5,,,,,,,,,Triploid fish,nmolO2/h/ind,11.04808977,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.185,26.5,,,,,,,,,Diploid fish,nmolO2/h/ind,10.05885202,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.065,26.5,,,,,,,,,Diploid fish,nmolO2/h/ind,15.47048787,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.177,26.5,,,,,,,,,Triploid fish,nmolO2/h/ind,14.71139601,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.983,26.5,,,,,,,,,Triploid fish,nmolO2/h/ind,13.66452337,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.241,26.5,,,,,,,,,Diploid fish,nmolO2/h/ind,10.178681,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.121,26.5,,,,,,,,,Diploid fish,nmolO2/h/ind,8.992608405,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.954,26.5,,,,,,,,,Diploid fish,nmolO2/h/ind,9.750431115,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.971,26.5,,,,,,,,,Diploid fish,nmolO2/h/ind,12.46139126,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.066,26.5,,,,,,,,,Triploid fish,nmolO2/h/ind,10.15523074,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.172,26.5,,,,,,,,,Diploid fish,nmolO2/h/ind,9.96124539,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.572,26.5,,,,,,,,,Triploid fish,nmolO2/h/ind,11.42094687,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.426,26.5,,,,,,,,,Diploid fish,nmolO2/h/ind,13.07338892,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.107,26.5,,,,,,,,,Triploid fish,nmolO2/h/ind,14.83272473,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.068,26.5,,,,,,,,,Diploid fish,nmolO2/h/ind,14.18801405,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.472,26.5,,,,,,,,,Diploid fish,nmolO2/h/ind,17.28490714,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.02,26.5,,,,,,,,,Triploid fish,nmolO2/h/ind,8.136101128,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.859,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,9.920844962,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.81,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,7.375593026,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.008,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,10.15278434,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.988,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,10.11697271,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.918,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,10.71566663,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.908,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,12.19155745,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.94,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,10.7313927,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.767,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,10.71415371,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.136,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,11.32866236,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.121,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,10.02013217,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.954,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,8.246186667,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.138,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,16.0029503,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.952,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,17.99516573,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.051,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,11.38194741,
